r,black,S,K,tau,optionValue
0.03013,Under,439.5547475,430,0.194444444,16.13158517
0.03013,Under,441.0341462,435,0.087301587,9.8668653
0.03013,Over,438.1551356,445,0.329365079,8.375000013
0.03013,Over,441.0341462,465,0.087301587,0.125000001
0.03013,Under,439.5547475,420,0.194444444,24.51317034
0.03013,Under,441.0341462,415,0.087301587,27.7493265
0.03013,Over,438.1551356,480,0.329365079,0.250000023
0.03013,Under,438.1551356,440,0.329365079,11.5
0.03013,Over,439.5547475,470,0.194444444,0.315009444
0.03013,Under,439.5547475,405,0.194444444,38.20554847
0.03013,Under,441.0341462,410,0.087301587,32.67619204
0.03013,Over,439.5547475,460,0.194444444,1.254999999
0.03013,Under,438.1551356,435,0.329365079,14.70063073
0.03013,Over,438.1551356,455,0.329365079,4.190000005
0.03013,Over,439.5547475,440,0.194444444,8.750000015
0.03013,Over,441.0341462,440,0.087301587,6.315000187
0.03013,Under,438.1551356,425,0.329365079,22.16687962
0.03013,Under,439.5547475,425,0.194444444,20.22737776
0.03013,Under,441.0341462,425,0.087301587,18.34059591
0.03013,Over,438.1551356,460,0.329365079,2.440002958
0.03013,Under,441.0341462,405,0.087301587,37.53805709
0.03013,Under,439.5547475,410,0.194444444,33.57475622
0.03013,Under,440.9534382,415,0.19047619,29.89332168
0.03013,Over,442.6340807,440,0.083333333,6.802473248
0.03013,Under,440.9534382,420,0.19047619,25.32693475
0.03013,Over,439.0334457,480,0.325396825,0.285000008
0.03013,Under,442.6340807,425,0.083333333,19.51484667
0.03013,Over,439.0334457,450,0.325396825,6.315012004
0.03013,Over,440.9534382,450,0.19047619,4.125000001
0.03013,Over,440.9534382,470,0.19047619,0.315011321
0.03013,Under,440.9534382,410,0.19047619,34.61471938
0.03013,Over,440.9534382,455,0.19047619,2.315000282
0.03013,Over,442.6340807,445,0.083333333,3.625000049
0.03013,Under,439.0334457,435,0.325396825,14.84243699
0.03013,Under,439.0334457,420,0.325396825,26.82109246
0.03013,Over,442.6340807,450,0.083333333,1.5650001
0.03013,Over,439.0334457,460,0.325396825,2.815000795
0.03013,Over,440.9534382,465,0.19047619,0.66000012
0.03013,Under,440.9534382,405,0.19047619,39.27609559
0.03013,Over,439.0334457,470,0.325396825,0.875000175
0.03013,Under,442.6340807,415,0.083333333,29.1447695
0.03013,Over,440.9534382,445,0.19047619,6.250000009
0.03013,Under,442.6340807,435,0.083333333,10.66492317
0.03013,Under,442.6340807,430,0.083333333,14.90238507
0.03013,Under,440.9534382,430,0.19047619,16.78916084
0.03013,Under,440.9534382,425,0.19047619,21.01054779
0.03013,Over,440.9534382,475,0.19047619,0.190000006
0.03013,Under,442.6340807,420,0.083333333,24.31230791
0.03013,Over,439.0334457,440,0.325396825,11.57621856
0.03013,Under,439.0334457,425,0.325396825,22.61987396
0.03013,Over,442.6340807,455,0.083333333,0.56500001
0.03013,Under,442.6340807,410,0.083333333,34.10223189
0.03013,Under,442.6340807,405,0.083333333,38.99469267
0.03013,Over,439.0334457,455,0.325396825,4.315000002
0.03013,Over,440.9534382,460,0.19047619,1.219999999
0.03013,Under,439.0334457,410,0.325396825,35.53852944
0.03013,Under,440.9534382,435,0.19047619,12.88277389
0.03013,Over,442.6340807,460,0.083333333,0.220007147
0.03013,Over,440.9534382,440,0.19047619,9.161387605
0.03013,Over,442.6340807,465,0.083333333,0.125000002
0.03013,Under,439.0334457,430,0.325396825,18.54365547
0.03013,Over,439.0334457,445,0.325396825,8.75
0.03013,Over,439.7640001,470,0.178571429,0.285009669
0.03013,Over,439.7640001,460,0.178571429,1.065
0.03013,Over,437.7385393,490,0.313492063,0.160000038
0.03013,Over,439.7640001,450,0.178571429,3.44
0.03013,Over,437.7385393,455,0.313492063,3.815000018
0.03013,Over,439.7640001,440,0.178571429,8.44000002
0.03013,Over,441.3040754,440,0.071428571,5.625000718
0.03013,Under,439.7640001,430,0.178571429,15.57634091
0.03013,Under,437.7385393,440,0.313492063,10.755
0.03013,Under,439.7640001,420,0.178571429,24.02268183
0.03013,Over,437.7385393,450,0.313492063,5.629999997
0.03013,Under,439.7640001,410,0.178571429,33.21902273
0.03013,Under,437.7385393,435,0.313492063,13.95799809
0.03013,Under,441.3040754,410,0.071428571,32.50050533
0.03013,Over,437.7385393,470,0.313492063,0.875000104
0.03013,Over,439.7640001,475,0.178571429,0.190000001
0.03013,Under,441.3040754,430,0.071428571,13.60350174
0.03013,Under,441.3040754,405,0.071428571,37.45475611
0.03013,Over,441.3040754,455,0.071428571,0.345000296
0.03013,Under,441.3040754,415,0.071428571,27.63625446
0.03013,Under,441.3040754,420,0.071428571,22.83200343
0.03013,Under,437.7385393,420,0.313492063,25.37697906
0.03013,Over,437.7385393,460,0.313492063,2.440002333
0.03013,Under,441.3040754,425,0.071428571,18.15775258
0.03013,Over,441.3040754,450,0.071428571,1.125001442
0.03013,Under,439.7640001,425,0.178571429,19.60951137
0.03013,Over,437.7385393,445,0.313492063,7.880000071
0.03013,Over,439.7640001,445,0.178571429,5.440000391
0.03013,Under,437.7385393,425,0.313492063,21.17398429
0.03013,Over,439.7640001,465,0.178571429,0.440001628
0.03013,Under,439.7640001,405,0.178571429,37.90719323
0.03013,Under,441.3040754,435,0.071428571,9.364250856
0.03013,Under,439.7640001,435,0.178571429,11.66317046
0.03013,Over,441.3040754,445,0.071428571,3.005003782
0.03013,Under,437.7385393,410,0.313492063,34.03296859
0.03013,Under,437.7385393,430,0.313492063,17.53098953
0.03013,Over,441.3040754,460,0.071428571,0.160010304
0.03013,Over,439.7640001,455,0.178571429,1.785002291
0.03013,Over,437.7385393,480,0.313492063,0.25500001
0.03013,Under,439.7640001,415,0.178571429,28.52585228
0.03034,Under,445.9374459,435,0.174603175,16.05074821
0.03034,Under,443.7288522,410,0.30952381,40.18612123
0.03034,Under,447.1399062,415,0.067460317,33.30344116
0.03034,Over,443.7288522,450,0.30952381,8.000000007
0.03034,Under,447.1399062,435,0.067460317,13.96933113
0.03034,Over,443.7288522,460,0.30952381,3.690000026
0.03034,Over,447.1399062,445,0.067460317,5.579776736
0.03034,Under,445.9374459,415,0.174603175,34.16507913
0.03034,Over,447.1399062,455,0.067460317,1.155000906
0.03034,Over,445.9374459,455,0.174603175,3.315
0.03034,Over,445.9374459,470,0.174603175,0.250000003
0.03034,Over,445.9374459,465,0.174603175,0.815000021
0.03034,Over,447.1399062,465,0.067460317,0.125000003
0.03034,Under,443.7288522,430,0.30952381,21.6880601
0.03034,Over,445.9374459,450,0.174603175,5.565000029
0.03034,Over,445.9374459,460,0.174603175,1.755002476
0.03034,Under,445.9374459,430,0.174603175,20.52433095
0.03034,Over,443.7288522,470,0.30952381,1.375
0.03034,Under,447.1399062,405,0.067460317,43.18799138
0.03034,Under,447.1399062,410,0.067460317,38.22821389
0.03034,Over,443.7288522,490,0.30952381,0.125001503
0.03034,Under,443.7288522,440,0.30952381,14.40654041
0.03034,Over,443.7288522,445,0.30952381,11.26826505
0.03034,Over,445.9374459,445,0.174603175,8.538583665
0.03034,Over,445.9374459,440,0.174603175,12.07716547
0.03034,Under,445.9374459,405,0.174603175,43.92224461
0.03034,Over,447.1399062,440,0.067460317,9.544553533
0.03034,Under,443.7288522,420,0.30952381,30.59459015
0.03034,Under,445.9374459,410,0.174603175,38.91866524
0.03034,Under,447.1399062,430,0.067460317,18.64410771
0.03034,Under,443.7288522,435,0.30952381,18.17479507
0.03034,Under,445.9374459,425,0.174603175,25.05791368
0.03034,Under,447.1399062,425,0.067460317,23.44888371
0.03034,Over,445.9374459,475,0.174603175,0.190000015
0.03034,Under,447.1399062,420,0.067460317,28.31366064
0.03034,Over,443.7288522,455,0.30952381,5.629999999
0.03034,Under,443.7288522,425,0.30952381,25.89132515
0.03034,Under,445.9374459,420,0.174603175,29.53149641
0.03034,Over,447.1399062,450,0.067460317,2.815001724
0.03034,Over,443.7288522,480,0.30952381,0.220000145
0.03034,Over,447.1399062,460,0.067460317,0.345000295
0.03003,Over,446.1397613,480,0.305555556,0.405000001
0.03003,Over,448.0150228,460,0.170634921,2.375000109
0.03003,Under,446.1397613,425,0.305555556,28.08665342
0.03003,Under,446.1397613,440,0.305555556,16.03866136
0.03003,Over,448.0150228,475,0.170634921,0.315009901
0.03003,Under,449.2028174,410,0.063492063,40.2038061
0.03003,Under,448.0150228,410,0.170634921,40.92555814
0.03003,Over,446.1397613,450,0.305555556,9.25
0.03003,Under,449.2028174,430,0.063492063,20.61690302
0.03003,Over,448.0150228,455,0.170634921,4.125
0.03003,Over,448.0150228,465,0.170634921,1.250000001
0.03003,Under,449.2028174,435,0.063492063,15.84642769
0.03003,Under,448.0150228,430,0.170634921,22.30777881
0.03003,Under,449.2028174,405,0.063492063,45.13428713
0.03003,Under,449.2028174,420,0.063492063,30.2828545
0.03003,Over,446.1397613,460,0.305555556,4.439999999
0.03003,Under,448.0150228,420,0.170634921,31.44666819
0.03003,Over,448.0150228,445,0.170634921,10.04445363
0.03003,Under,446.1397613,435,0.305555556,19.80299205
0.03003,Over,448.0150228,450,0.170634921,6.690000002
0.03003,Under,448.0150228,440,0.170634921,13.6388894
0.03003,Over,449.2028174,445,0.063492063,7.145475751
0.03003,Over,449.2028174,450,0.063492063,3.625000001
0.03003,Under,448.0150228,435,0.170634921,17.80333411
0.03003,Over,446.1397613,490,0.305555556,0.1250023
0.03003,Under,449.2028174,425,0.063492063,25.45237883
0.03003,Over,446.1397613,455,0.305555556,6.500002891
0.03003,Over,449.2028174,455,0.063492063,1.625000013
0.03003,Under,446.1397613,430,0.305555556,23.75732273
0.03003,Over,446.1397613,445,0.305555556,12.45433212
0.03003,Over,449.2028174,465,0.063492063,0.190006038
0.03003,Under,448.0150228,405,0.170634921,45.77000231
0.03003,Under,449.2028174,440,0.063492063,11.29095167
0.03003,Over,446.1397613,470,0.305555556,1.754999998
0.03003,Under,449.2028174,415,0.063492063,35.24333025
0.03003,Under,448.0150228,415,0.170634921,36.16611598
0.03003,Over,449.2028174,460,0.063492063,0.500000009
0.03003,Over,448.0150228,480,0.170634921,0.190000005
0.03003,Over,448.0150228,470,0.170634921,0.565000377
0.03003,Under,446.1397613,410,0.305555556,41.63964545
0.03003,Under,446.1397613,420,0.305555556,32.5409841
0.03003,Under,448.0150228,425,0.170634921,26.62722361
0.02972,Over,443.7345937,460,0.301587302,3.815000019
0.02972,Over,446.5884697,450,0.05952381,2.410010918
0.02972,Over,445.7165114,455,0.166666667,3.314999998
0.02972,Under,446.5884697,420,0.05952381,27.64581619
0.02972,Under,443.7345937,440,0.301587302,14.16077855
0.02972,Over,446.5884697,460,0.05952381,0.345000103
0.02972,Over,445.7165114,460,0.166666667,1.785001837
0.02972,Over,443.7345937,450,0.301587302,7.880000011
0.02972,Under,445.7165114,435,0.166666667,16.05588371
0.02972,Over,446.5884697,465,0.05952381,0.160003253
0.02972,Over,445.7165114,445,0.166666667,8.67029478
0.02972,Over,445.7165114,465,0.166666667,0.875000007
0.02972,Over,445.7165114,470,0.166666667,0.47000087
0.02972,Over,445.7165114,475,0.166666667,0.25
0.02972,Over,443.7345937,455,0.301587302,5.499999998
0.02972,Under,443.7345937,410,0.301587302,39.14807501
0.02972,Over,446.5884697,445,0.05952381,5.4400012
0.02972,Under,443.7345937,425,0.301587302,25.84192188
0.02972,Under,443.7345937,430,0.301587302,21.7615375
0.02972,Under,446.5884697,405,0.05952381,42.46430371
0.02972,Over,443.7345937,470,0.301587302,1.405000002
0.02972,Under,445.7165114,405,0.166666667,43.46765115
0.02972,Under,445.7165114,420,0.166666667,29.29676742
0.02972,Under,445.7165114,440,0.166666667,11.83058914
0.02972,Over,443.7345937,445,0.301587302,10.7103844
0.02972,Under,446.5884697,415,0.05952381,32.60197549
0.02972,Under,445.7165114,410,0.166666667,38.71235883
0.02972,Under,443.7345937,420,0.301587302,30.17230627
0.02972,Over,443.7345937,480,0.301587302,0.375
0.02972,Under,446.5884697,435,0.05952381,13.51732519
0.02972,Under,443.7345937,435,0.301587302,17.80615312
0.02972,Over,443.7345937,490,0.301587302,0.125001151
0.02972,Over,445.7165114,480,0.166666667,0.19
0.02972,Under,446.5884697,410,0.05952381,37.53314546
0.02972,Over,445.7165114,450,0.166666667,5.505000076
0.02972,Under,445.7165114,430,0.166666667,20.28117829
0.02972,Under,445.7165114,425,0.166666667,24.57147288
0.02972,Under,446.5884697,430,0.05952381,18.09848775
0.02972,Under,446.5884697,440,0.05952381,9.116162586
0.02972,Under,446.5884697,425,0.05952381,22.83965406
0.02972,Under,445.7165114,415,0.166666667,33.92206773
0.02972,Over,446.5884697,455,0.05952381,0.940002993
0.03065,Under,443.9114394,440,0.162698413,10.60512854
0.03065,Over,442.0791578,490,0.297619048,0.125000657
0.03065,Under,442.0791578,435,0.297619048,16.78419455
0.03065,Under,443.9114394,425,0.162698413,23.21051414
0.03065,Under,442.0791578,410,0.297619048,37.99218095
0.03065,Over,445.3079087,445,0.055555556,4.440000015
0.03065,Under,443.9114394,435,0.162698413,14.58025707
0.03065,Under,445.3079087,405,0.055555556,41.18695003
0.03065,Over,442.0791578,455,0.297619048,5.189999997
0.03065,Over,445.3079087,460,0.055555556,0.250000481
0.03065,Under,442.0791578,425,0.297619048,24.62838911
0.03065,Over,445.3079087,450,0.055555556,2.000000001
0.03065,Over,442.0791578,450,0.297619048,7.250000427
0.03065,Over,445.3079087,455,0.055555556,0.719999999
0.03065,Under,443.9114394,405,0.162698413,41.67602827
0.03065,Over,442.0791578,445,0.297619048,9.75
0.03065,Under,443.9114394,430,0.162698413,18.8053856
0.03065,Over,443.9114394,445,0.162698413,7.375000002
0.03065,Under,445.3079087,420,0.055555556,26.46246687
0.03065,Over,442.0791578,440,0.297619048,12.82460109
0.03065,Over,442.0791578,460,0.297619048,3.505000048
0.03065,Under,443.9114394,420,0.162698413,27.68564266
0.03065,Over,442.0791578,480,0.297619048,0.375
0.03065,Under,445.3079087,410,0.055555556,36.22545349
0.03065,Over,443.9114394,475,0.162698413,0.250009402
0.03065,Under,445.3079087,430,0.055555556,16.85448007
0.03065,Under,445.3079087,435,0.055555556,12.36298672
0.03065,Under,445.3079087,440,0.055555556,8.086493356
0.03065,Under,443.9114394,415,0.162698413,32.23077831
0.03065,Over,443.9114394,480,0.162698413,0.190010312
0.03065,Over,443.9114394,455,0.162698413,2.910000008
0.03065,Under,445.3079087,425,0.055555556,21.59597357
0.03065,Under,442.0791578,420,0.297619048,29.0179864
0.03065,Under,445.3079087,415,0.055555556,31.29396013
0.03065,Over,443.9114394,470,0.162698413,0.505000237
0.03065,Under,443.9114394,410,0.162698413,36.82590037
0.03065,Over,442.0791578,470,0.297619048,1.315000003
0.03065,Over,443.9114394,465,0.162698413,0.845000005
0.03065,Under,442.0791578,430,0.297619048,20.42379183
0.03065,Over,443.9114394,450,0.162698413,4.875002551
0.03065,Over,443.9114394,460,0.162698413,1.755001805
0.03065,Under,453.9069217,470,0.150793651,2.255000118
0.03065,Under,453.9069217,430,0.150793651,28.01472097
0.03065,Under,455.326664,425,0.043650794,31.23988993
0.03065,Over,451.5328956,470,0.285714286,3.69000003
0.03065,Under,455.326664,470,0.043650794,0.440011754
0.03065,Under,451.5328956,445,0.285714286,16.35281089
0.03065,Under,453.9069217,450,0.150793651,11.35694615
0.03065,Over,451.5328956,490,0.285714286,0.155000998
0.03065,Under,455.326664,410,0.043650794,46.0348349
0.03065,Under,451.5328956,425,0.285714286,33.30343268
0.03065,Under,455.326664,450,0.043650794,8.053314988
0.03065,Under,453.9069217,440,0.150793651,19.00083258
0.03065,Under,453.9069217,455,0.150793651,8.129999998
0.03065,Under,455.326664,455,0.043650794,4.625000002
0.03065,Under,455.326664,420,0.043650794,36.10820631
0.03065,Under,451.5328956,455,0.285714286,10.13
0.03065,Under,453.9069217,405,0.150793651,51.399442
0.03065,Under,455.326664,415,0.043650794,41.07151993
0.03065,Under,455.326664,430,0.043650794,26.31157494
0.03065,Under,453.9069217,415,0.150793651,41.76055387
0.03065,Under,453.9069217,445,0.150793651,15.02388839
0.03065,Under,451.5328956,450,0.285714286,13.45640591
0.03065,Under,455.326664,445,0.043650794,12.33164023
0.03065,Under,451.5328956,435,0.285714286,24.76562178
0.03065,Over,455.326664,465,0.043650794,0.845001275
0.03065,Under,451.5328956,410,0.285714286,46.98264902
0.03065,Under,455.326664,435,0.043650794,21.56326002
0.03065,Over,451.5328956,460,0.285714286,7.500000558
0.03065,Under,453.9069217,460,0.150793651,5.75000048
0.03065,Over,451.5328956,480,0.285714286,1.755
0.03065,Under,453.9069217,425,0.150793651,32.39666586
0.03065,Under,455.326664,460,0.043650794,2.125000001
0.03065,Under,451.5328956,430,0.285714286,28.84702723
0.03065,Over,453.9069217,480,0.150793651,0.685000007
0.03065,Under,455.326664,440,0.043650794,16.854945
0.03065,Over,453.9069217,475,0.150793651,1.315006921
0.03065,Under,453.9069217,465,0.150793651,3.874999999
0.03065,Under,453.9069217,410,0.150793651,46.55249775
0.03065,Under,453.9069217,420,0.150793651,36.96860936
0.03065,Under,453.9069217,435,0.150793651,23.35277677
0.03065,Under,451.5328956,420,0.285714286,37.88483822
0.03065,Under,451.5328956,440,0.285714286,20.80921634
0.03054,Under,454.0139173,470,0.03968254,0.220000019
0.03054,Over,454.0139173,465,0.03968254,0.47
0.03054,Under,454.0139173,435,0.03968254,19.95078685
0.03054,Over,452.6493258,465,0.146825397,2.755000014
0.03054,Under,450.8517371,410,0.281746032,46.11946217
0.03054,Under,452.6493258,450,0.146825397,9.917631469
0.03054,Over,450.8517371,470,0.281746032,3.44000006
0.03054,Under,450.8517371,455,0.281746032,9.499999999
0.03054,Under,452.6493258,445,0.146825397,13.26525991
0.03054,Over,450.8517371,460,0.281746032,7.000001783
0.03054,Under,452.6493258,440,0.146825397,17.55788986
0.03054,Under,450.8517371,430,0.281746032,27.97580973
0.03054,Under,450.8517371,440,0.281746032,19.56148584
0.03054,Under,452.6493258,410,0.146825397,45.23867868
0.03054,Under,454.0139173,440,0.03968254,15.20683244
0.03054,Under,450.8517371,435,0.281746032,23.64364778
0.03054,Over,452.6493258,460,0.146825397,4.625007667
0.03054,Under,452.6493258,430,0.146825397,26.38814977
0.03054,Over,454.0139173,460,0.03968254,1.190000051
0.03054,Over,452.6493258,470,0.146825397,1.690001446
0.03054,Under,452.6493258,405,0.146825397,50.15129963
0.03054,Under,450.8517371,420,0.281746032,36.89014441
0.03054,Under,450.8517371,425,0.281746032,32.30797168
0.03054,Over,452.6493258,475,0.146825397,0.875
0.03054,Over,450.8517371,490,0.281746032,0.625000332
0.03054,Under,450.8517371,445,0.281746032,16.16433402
0.03054,Under,450.8517371,450,0.281746032,12.70716223
0.03054,Under,452.6493258,455,0.146825397,6.999999999
0.03054,Under,454.0139173,425,0.03968254,29.74866489
0.03054,Under,452.6493258,435,0.146825397,21.88051982
0.03054,Over,450.8517371,480,0.281746032,1.404999999
0.03054,Under,452.6493258,415,0.146825397,40.44603975
0.03054,Under,454.0139173,420,0.03968254,34.68261033
0.03054,Under,454.0139173,430,0.03968254,24.8147211
0.03054,Over,452.6493258,480,0.146825397,0.440000268
0.03054,Under,454.0139173,445,0.03968254,10.52288835
0.03054,Over,454.0139173,455,0.03968254,3.189999999
0.03054,Under,452.6493258,425,0.146825397,31.05577972
0.03054,Under,452.6493258,420,0.146825397,35.59341147
0.03054,Under,454.0139173,450,0.03968254,6.403944147
0.03044,Under,451.2212549,405,0.392857143,52.85063254
0.03044,Under,451.2212549,435,0.392857143,26.39725297
0.03044,Over,455.8806188,460,0.035714286,1.375000003
0.03044,Over,455.8806188,450,0.035714286,7.434567313
0.03044,Over,454.5856958,455,0.142857143,7.500000004
0.03044,Under,452.7339419,420,0.277777778,38.52530737
0.03044,Over,454.5856958,470,0.142857143,1.625002306
0.03044,Under,451.2212549,445,0.392857143,18.95112648
0.03044,Over,455.8806188,465,0.035714286,0.47
0.03044,Under,455.8806188,430,0.035714286,26.62783628
0.03044,Over,452.7339419,475,0.277777778,2.315002754
0.03044,Over,452.7339419,460,0.277777778,7.3800002
0.03044,Over,452.7339419,465,0.277777778,5.379999997
0.03044,Under,455.8806188,425,0.035714286,31.56240373
0.03044,Over,452.7339419,455,0.277777778,10.13
0.03044,Over,452.7339419,480,0.277777778,1.375000001
0.03044,Under,452.7339419,435,0.277777778,25.33660184
0.03044,Over,454.5856958,465,0.142857143,2.875000004
0.03044,Under,452.7339419,425,0.277777778,33.87740276
0.03044,Under,451.2212549,410,0.392857143,48.3500718
0.03044,Over,451.2212549,460,0.392857143,9.440000034
0.03044,Under,452.7339419,430,0.277777778,29.4795023
0.03044,Under,454.5856958,440,0.142857143,18.86991305
0.03044,Under,452.7339419,440,0.277777778,21.37870138
0.03044,Under,454.5856958,430,0.142857143,28.07652571
0.03044,Over,451.2212549,475,0.392857143,3.440000423
0.03044,Under,451.2212549,420,0.392857143,39.40394268
0.03044,Under,452.7339419,450,0.277777778,13.71290263
0.03044,Over,455.8806188,470,0.035714286,0.220000036
0.03044,Under,455.8806188,435,0.035714286,21.69826897
0.03044,Over,451.2212549,490,0.392857143,1.095000052
0.03044,Over,454.5856958,475,0.142857143,0.905000002
0.03044,Under,451.2212549,430,0.392857143,30.33781621
0.03044,Under,454.5856958,415,0.142857143,42.13643497
0.03044,Over,452.7339419,490,0.277777778,0.375
0.03044,Under,454.5856958,435,0.142857143,23.4132174
0.03044,Under,455.8806188,420,0.035714286,36.49697068
0.03044,Over,452.7339419,470,0.277777778,3.690000018
0.03044,Over,455.8806188,455,0.035714286,3.690000481
0.03044,Under,454.5856958,405,0.142857143,51.87804372
0.03044,Under,451.2212549,425,0.392857143,34.96337944
0.03044,Under,451.2212549,440,0.392857143,22.39168972
0.03044,Over,451.2212549,465,0.392857143,7.19
0.03044,Under,451.2212549,415,0.392857143,43.90950592
0.03044,Over,451.2212549,485,0.392857143,1.719999998
0.03044,Under,454.5856958,425,0.142857143,32.6848261
0.03044,Over,454.5856958,480,0.142857143,0.440000426
0.03044,Under,454.5856958,450,0.142857143,10.66330435
0.03044,Under,452.7339419,445,0.277777778,17.48080092
0.03044,Under,454.5856958,410,0.142857143,46.98973915
0.03044,Over,451.2212549,470,0.392857143,5.189999998
0.03044,Under,455.8806188,440,0.035714286,16.79870172
0.03044,Under,451.2212549,450,0.392857143,15.13556481
0.03044,Over,451.2212549,480,0.392857143,2.314999997
0.03044,Under,452.7339419,410,0.277777778,47.81110415
0.03044,Under,451.2212549,455,0.392857143,12.38
0.03044,Over,454.5856958,460,0.142857143,5.125000824
0.03044,Under,454.5856958,445,0.142857143,14.7066087
0.03044,Under,454.5856958,420,0.142857143,37.37813045
0.03044,Under,455.8806188,445,0.035714286,12.02413468
0.03023,Over,448.8022885,480,0.388888889,2.375007778
0.03023,Under,448.8022885,420,0.388888889,36.90094527
0.03023,Under,448.8022885,415,0.388888889,41.40750888
0.03023,Under,448.8022885,425,0.388888889,32.70938166
0.03023,Under,453.6235539,425,0.031746032,29.22122339
0.03023,Under,448.8022885,405,0.388888889,50.54063627
0.03023,Over,448.8022885,475,0.388888889,3.315000541
0.03023,Under,448.8022885,410,0.388888889,45.78407249
0.03023,Under,452.4036368,440,0.138888889,17.18715286
0.03023,Under,453.6235539,450,0.031746032,5.715203888
0.03023,Under,452.4036368,425,0.138888889,30.55930572
0.03023,Under,448.8022885,445,0.388888889,17.06813243
0.03023,Under,453.6235539,420,0.031746032,34.1514276
0.03023,Under,453.6235539,435,0.031746032,19.45081558
0.03023,Under,448.8022885,450,0.388888889,13.69156368
0.03023,Under,450.3793896,450,0.273809524,12.27878461
0.03023,Over,452.4036368,475,0.138888889,0.750000003
0.03023,Over,450.3793896,475,0.273809524,2.065005268
0.03023,Under,452.4036368,410,0.138888889,44.90645858
0.03023,Over,450.3793896,465,0.273809524,4.815000002
0.03023,Under,452.4036368,435,0.138888889,21.29120382
0.03023,Under,452.4036368,405,0.138888889,49.60550955
0.03023,Under,452.4036368,450,0.138888889,9.414052223
0.03023,Over,453.6235539,460,0.031746032,0.780000889
0.03023,Over,448.8022885,485,0.388888889,1.625000002
0.03023,Under,453.6235539,470,0.031746032,0.125000085
0.03023,Over,450.3793896,460,0.273809524,6.630003759
0.03023,Under,450.3793896,420,0.273809524,36.21649151
0.03023,Under,448.8022885,430,0.388888889,28.64281805
0.03023,Over,448.8022885,490,0.388888889,1.005000064
0.03023,Over,450.3793896,490,0.273809524,0.530000851
0.03023,Under,450.3793896,455,0.273809524,9.130000003
0.03023,Over,453.6235539,455,0.031746032,2.375000056
0.03023,Under,452.4036368,460,0.138888889,4.314999999
0.03023,Over,452.4036368,465,0.138888889,2.470000033
0.03023,Under,450.3793896,445,0.273809524,15.54757743
0.03023,Under,448.8022885,460,0.388888889,8.630001028
0.03023,Over,450.3793896,480,0.273809524,1.314999999
0.03023,Under,448.8022885,455,0.388888889,11.125
0.03023,Under,453.6235539,430,0.031746032,24.31601946
0.03023,Over,450.3793896,470,0.273809524,3.315000075
0.03023,Under,450.3793896,440,0.273809524,19.19635351
0.03023,Over,448.8022885,465,0.388888889,6.5
0.03023,Under,452.4036368,415,0.138888889,40.01740783
0.03023,Under,452.4036368,455,0.138888889,6.5
0.03023,Under,452.4036368,420,0.138888889,35.13335772
0.03023,Over,452.4036368,480,0.138888889,0.315001989
0.03023,Under,450.3793896,435,0.273809524,23.15513801
0.03023,Over,453.6235539,465,0.031746032,0.220000097
0.03023,Under,452.4036368,445,0.138888889,13.20810191
0.03023,Over,452.4036368,470,0.138888889,1.440003798
0.03023,Under,450.3793896,430,0.273809524,27.36392251
0.03023,Under,448.8022885,435,0.388888889,24.57625444
0.03023,Under,453.6235539,445,0.031746032,9.96040779
0.03023,Under,452.4036368,430,0.138888889,25.77025477
0.03023,Under,450.3793896,425,0.273809524,31.63770701
0.03023,Over,448.8022885,470,0.388888889,4.690000005
0.03023,Under,453.6235539,440,0.031746032,14.64061581
0.03023,Under,448.8022885,440,0.388888889,20.69469083
0.03023,Under,450.3793896,410,0.273809524,45.26406051
0.03034,Under,444.8352466,405,0.384920635,46.91252488
0.03034,Over,448.0366937,480,0.134920635,0.255001029
0.03034,Over,444.8352466,480,0.384920635,1.659999999
0.03034,Over,448.0366937,460,0.134920635,2.625000009
0.03034,Under,444.3971635,435,0.273809524,18.99591549
0.03034,Under,448.0366937,440,0.134920635,13.77414875
0.03034,Over,444.8352466,460,0.384920635,6.690000005
0.03034,Under,448.0366937,420,0.134920635,30.97245373
0.03034,Over,444.3971635,455,0.273809524,5.999999998
0.03034,Under,448.0366937,430,0.134920635,21.9832975
0.03034,Under,444.3971635,445,0.273809524,12.32863516
0.03034,Over,444.8352466,465,0.384920635,4.815000003
0.03034,Under,444.3971635,425,0.273809524,27.1031842
0.03034,Over,448.0366937,470,0.134920635,0.845000002
0.03034,Over,448.7759098,460,0.027777778,0.160000369
0.03034,Over,444.3971635,480,0.273809524,0.815000035
0.03034,Over,448.7759098,455,0.027777778,0.625002491
0.03034,Over,444.8352466,485,0.384920635,1.12500002
0.03034,Under,444.3971635,410,0.273809524,40.16908311
0.03034,Under,448.7759098,440,0.027777778,10.11657577
0.03034,Under,444.3971635,430,0.273809524,22.6445406
0.03034,Under,444.8352466,425,0.384920635,29.58473592
0.03034,Under,448.0366937,405,0.134920635,45.44616938
0.03034,Under,448.0366937,445,0.134920635,9.794576276
0.03034,Under,444.3971635,450,0.273809524,8.749999999
0.03034,Over,448.0366937,455,0.134920635,4.315008738
0.03034,Over,444.3971635,460,0.273809524,4.374999998
0.03034,Under,448.0366937,415,0.134920635,35.70202062
0.03034,Over,444.8352466,455,0.384920635,8.750000422
0.03034,Over,448.0366937,465,0.134920635,1.65500089
0.03034,Over,444.8352466,475,0.384920635,2.345007968
